time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2018-10-02 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-02 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-02 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-02 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-02 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,17.84000015258789,364,32.46880027770996
2018-10-02 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,33.2400016784668,71,11.800200595855713
2018-10-02 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,55.67499923706055,13,3.6188749504089355
2018-10-02 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,28.934999465942383,23,3.327524938583374
2018-10-02 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,17.18000030517578,4,0.34360000610351565
2018-10-02 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,55.79999923706055,51,14.22899980545044
2018-10-08 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-08 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-08 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-08 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-08 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-08 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-08 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,15.5600004196167,632,49.16960132598877
2018-10-08 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,15.960000038146973,363,28.967400069236756
2018-10-08 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,27.559999465942383,46,6.338799877166748
2018-10-08 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,32.36000061035156,138,22.32840042114258
2018-10-08 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,53.709999084472656,51,13.696049766540527
2018-10-08 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,55.5,135,37.4625
2018-10-12 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-12 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-12 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-12 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-12 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-12 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-12 09:30:00-04:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,51.162498474121094,22,5.627874832153321
2018-10-12 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,48.2599983215332,75,18.09749937057495
2018-10-12 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,14.444999694824219,1105,79.80862331390381
2018-10-12 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,16.139999389648438,1146,92.48219650268555
2018-10-12 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,34.29999923706055,196,33.61399925231934
2018-10-12 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,24.545000076293945,288,35.34480010986328
2018-10-18 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-18 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-18 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-18 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-18 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-18 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-18 09:30:00-04:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,15.015000343322754,801,60.13507637500763
2018-10-18 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,49.130001068115234,16,3.930400085449219
2018-10-18 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,25.190000534057617,6,0.7557000160217285
2018-10-18 09:30:00-04:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,15.800000190734863,173,13.667000164985657
2018-10-18 09:30:00-04:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,34.5,9,1.5525
2018-10-18 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,48.837501525878906,152,37.11650115966797
2018-10-24 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-24 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-24 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-24 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-24 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-24 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-24 09:30:00-04:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,23.540000915527344,227,26.717901039123536
2018-10-24 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,16.079999923706055,731,58.77239972114563
2018-10-24 09:30:00-04:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,47.099998474121094,43,10.126499671936035
2018-10-24 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,14.102499961853027,598,42.16647488594055
2018-10-24 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,45.162498474121094,58,13.097124557495118
2018-10-24 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,34.81999969482422,175,30.46749973297119
2018-10-30 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-30 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-30 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-30 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-30 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-10-30 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-10-30 09:30:00-04:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,39.099998474121094,140,27.369998931884766
2018-10-30 09:30:00-04:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,11.5600004196167,117,6.762600245475769
2018-10-30 09:30:00-04:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,16.040000915527344,323,25.904601478576662
2018-10-30 09:30:00-04:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,42.404998779296875,39,8.268974761962891
2018-10-30 09:30:00-04:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,21.0,4,0.42
2018-10-30 09:30:00-04:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,34.36000061035156,34,5.841200103759766
2018-11-05 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-05 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-05 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-05 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-05 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-05 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-05 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,43.17499923706055,29,6.26037488937378
2018-11-05 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,34.599998474121094,46,7.957999649047852
2018-11-05 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,46.834999084472656,71,16.626424674987792
2018-11-05 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,23.09000015258789,219,25.283550167083742
2018-11-05 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,13.020000457763672,119,7.746900272369385
2018-11-05 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,15.390000343322754,649,49.94055111408234
2018-11-09 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-09 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-09 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-09 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-09 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-09 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-09 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,42.70000076293945,18,3.843000068664551
2018-11-09 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,33.540000915527344,91,15.260700416564942
2018-11-09 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,24.739999771118164,141,17.441699838638307
2018-11-09 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,13.729999542236328,203,13.935949535369874
2018-11-09 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,15.5,422,32.705
2018-11-09 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,51.5,52,13.39
2018-11-15 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-15 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-15 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-15 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-15 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-15 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-15 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,11.84749984741211,614,36.37182453155518
2018-11-15 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,22.059999465942383,38,4.191399898529053
2018-11-15 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,16.200000762939453,807,65.3670030784607
2018-11-15 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,33.720001220703125,41,6.91260025024414
2018-11-15 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,38.9375,98,19.079375
2018-11-15 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,45.220001220703125,28,6.330800170898438
2018-11-21 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-21 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-21 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-21 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-21 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-21 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-21 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,11.007499694824219,1518,83.54692268371582
2018-11-21 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,16.3700008392334,908,74.31980381011964
2018-11-21 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,34.310001373291016,170,29.163501167297365
2018-11-21 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,21.25,294,31.2375
2018-11-21 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,39.099998474121094,82,16.030999374389648
2018-11-21 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,43.025001525878906,68,14.628500518798829
2018-11-28 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-28 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2018-11-28 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-28 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-28 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-28 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-11-28 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,11.699999809265137,760,44.45999927520752
2018-11-28 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,16.350000381469727,117,9.56475022315979
2018-11-28 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,33.70000076293945,15,2.527500057220459
2018-11-28 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,22.149999618530273,44,4.87299991607666
2018-11-28 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,44.70000076293945,26,5.811000099182129
2018-11-28 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,38.037498474121094,120,22.822499084472657
2018-12-04 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-04 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-04 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-04 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-04 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-04 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-04 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,49.220001220703125,99,24.363900604248048
2018-12-04 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,41.38750076293945,55,11.38156270980835
2018-12-04 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,13.137499809265137,933,61.28643661022186
2018-12-04 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,35.130001068115234,160,28.104000854492188
2018-12-04 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,17.270000457763672,1015,87.64525232315064
2018-12-04 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,24.309999465942383,262,31.846099300384523
2018-12-11 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-11 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-11 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-11 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-11 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-11 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-11 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,43.814998626708984,159,34.832923908233646
2018-12-11 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,18.209999084472656,1849,168.3514415359497
2018-12-11 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,11.732500076293945,1485,87.11381306648255
2018-12-11 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,21.43000030517578,614,65.79010093688964
2018-12-11 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,36.95000076293945,99,18.29025037765503
2018-12-11 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,35.34000015258789,199,35.16330015182495
2018-12-17 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-17 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-17 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-17 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-17 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-17 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-17 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,34.162498474121094,41,7.003312187194824
2018-12-17 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,35.06999969482422,27,4.73444995880127
2018-12-17 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,19.479999542236328,11,1.071399974822998
2018-12-17 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,18.049999237060547,22,1.9854999160766602
2018-12-17 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,10.617500305175781,494,26.22522575378418
2018-12-17 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,39.5,5,0.9875
2018-12-21 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-21 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-21 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-21 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-21 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-21 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-21 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,28.662500381469727,276,39.55425052642823
2018-12-21 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,36.209999084472656,193,34.942649116516115
2018-12-21 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,16.979999542236328,529,44.91209878921509
2018-12-21 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,34.29499816894531,114,19.548148956298828
2018-12-21 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,9.162500381469727,1227,56.211939840316774
2018-12-21 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,19.31999969482422,1332,128.6711979675293
2018-12-28 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-28 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-28 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-28 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-28 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2018-12-28 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2018-12-28 09:30:00-05:00,DiversifiedLeverage,UGL,sell,market,fill,1,gtc,0.0,1,stock,37.02000045776367,126,23.322600288391115
2018-12-28 09:30:00-05:00,DiversifiedLeverage,UPRO,buy,market,fill,1,gtc,0.0,1,stock,17.274999618530273,213,18.39787459373474
2018-12-28 09:30:00-05:00,DiversifiedLeverage,TMF,sell,market,fill,1,gtc,0.0,1,stock,18.84000015258789,221,20.818200168609618
2018-12-28 09:30:00-05:00,DiversifiedLeverage,UDOW,buy,market,fill,1,gtc,0.0,1,stock,35.4900016784668,73,12.95385061264038
2018-12-28 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,9.25,293,13.55125
2018-12-28 09:30:00-05:00,DiversifiedLeverage,DIG,buy,market,fill,1,gtc,0.0,1,stock,29.674999237060547,25,3.7093749046325684
2019-01-04 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2019-01-04 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2019-01-04 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2019-01-04 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2019-01-04 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2019-01-04 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2019-01-04 09:30:00-05:00,DiversifiedLeverage,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,8.887499809265137,123,5.46581238269806
2019-01-04 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,16.81999969482422,132,11.101199798583984
2019-01-04 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,37.5,42,7.875
2019-01-04 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,19.770000457763672,174,17.199900398254396
2019-01-04 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,34.165000915527344,41,7.0038251876831055
2019-01-04 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,fill,1,gtc,0.0,1,stock,30.725000381469727,111,17.0523752117157
2019-01-10 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2019-01-10 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2019-01-10 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2019-01-10 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2019-01-10 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2019-01-10 09:30:00-05:00,DiversifiedLeverage,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2019-01-10 09:30:00-05:00,DiversifiedLeverage,UGL,buy,market,fill,1,gtc,0.0,1,stock,37.709999084472656,123,23.191649436950684
2019-01-10 09:30:00-05:00,DiversifiedLeverage,TMF,buy,market,fill,1,gtc,0.0,1,stock,19.219999313354492,726,69.76859750747681
2019-01-10 09:30:00-05:00,DiversifiedLeverage,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,10.15999984741211,805,40.893999385833744
2019-01-10 09:30:00-05:00,DiversifiedLeverage,UPRO,sell,market,fill,1,gtc,0.0,1,stock,18.56999969482422,237,22.0054496383667
2019-01-10 09:30:00-05:00,DiversifiedLeverage,UDOW,sell,market,fill,1,gtc,0.0,1,stock,37.5,38,7.125
